submitter_name	institute_name_ror	ror_id	country	lat	lon	has_ror_match	has_coordinates	match_method	assembly_count
Nanjing Agricultural university	Nanjing Agricultural University	https://ror.org/05td3s095	China	32.06167	118.77778	true	true	affiliation_chosen	4
Nanjing Agriculture University	Nanjing Agricultural University	https://ror.org/05td3s095	China	32.06167	118.77778	true	true	dump_fuzzy	4
National and Kapodistrian University of Athens (NKUA)	National and Kapodistrian University of Athens	https://ror.org/04gnjpq42	Greece	37.98376	23.72784	true	true	affiliation_chosen	4
National Center for Emerging and Zoonotic Infectious Diseases- Mycotic Diseases Branch	National Center for Emerging and Zoonotic Infectious Diseases	https://ror.org/02ggwpx62	United States	33.749	-84.38798	true	true	affiliation_chosen	4
National Center for Genome Resources	National Center for Genome Resources	https://ror.org/01p4cne93	United States	35.68698	-105.9378	true	true	affiliation_chosen	4
National Center for Genomic Resources						false	false	none	4
National Institute of Agricultural Sciences						false	false	none	4
National Institute of Biology	National Institute of Biology	https://ror.org/03s5t0r17	Slovenia	46.05108	14.50513	true	true	affiliation_chosen	4
National Institute of Forest Science	Institute of Forest Science	https://ror.org/039hpv827	Russia	55.75222	37.61556	true	true	affiliation_chosen	4
National Institute of Genetics, Japan	National Institute of Genetics	https://ror.org/02xg1m795	Japan	35.11667	138.91667	true	true	affiliation_chosen	4
National Institute of Horticultural and Herbal Science, Rural Development Administration	Rural Development Administration	https://ror.org/03xs9yg50	South Korea	35.82194	127.14889	true	true	affiliation_chosen	4
National Research Center Kurchatov Institute	Kurchatov Institute	https://ror.org/00n1nz186	Russia	55.75204	37.61781	true	true	affiliation_chosen	4
National Science and Technology Development Agency (NSTDA)	National Science and Technology Development Agency	https://ror.org/04vy95b61	Thailand	14.01346	100.53049	true	true	affiliation_chosen	4
Natural Resources Institute Finland (Luke)	Natural Resources Institute Finland	https://ror.org/02hb7bm88	Finland	60.16952	24.93545	true	true	affiliation_chosen	4
Naval Medical University						false	false	none	4
NBACC						false	false	none	4
NHGRI	National Human Genome Research Institute	https://ror.org/00baak391	United States	38.98067	-77.10026	true	true	query_exact	4
NIAB/EMR						false	false	none	4
NIAID	National Institute of Allergy and Infectious Diseases	https://ror.org/043z4tv69	United States	38.98067	-77.10026	true	true	query_exact	4
Ningxia Academy of Agriculture and Forestry Sciences	Ningxia Academy of Agriculture and Forestry Sciences	https://ror.org/019dkz313	China	38.46806	106.27306	true	true	affiliation_chosen	4
Obihiro Univerisity of Agriculture and Veterinary Medicine	Obihiro University of Agriculture and Veterinary Medicine	https://ror.org/02t9fsj94	Japan	42.91722	143.20444	true	true	affiliation_chosen	4
ocean university of China	Ocean University of China	https://ror.org/04rdtx186	China	36.06488	120.38042	true	true	affiliation_chosen	4
Okayama University	Okayama University	https://ror.org/02pc6pc55	Japan	34.65	133.93333	true	true	affiliation_chosen	4
Oryza Map Alignment Project (OMAP)						false	false	none	4
Pacific Northwest National Lab						false	false	none	4
Peking University-Institute of Advanced Agricultural Science	Peking University	https://ror.org/02v51f717	China	39.9075	116.39723	true	true	affiliation_chosen	4
Penn State University	Pennsylvania State University	https://ror.org/04p491231	United States	40.79339	-77.86	true	true	affiliation_chosen	4
PFIZER	Pfizer (United States)	https://ror.org/01xdqrp08	United States	40.71427	-74.00597	true	true	dump_exact_name	4
PRI						false	false	none	4
Prince of Songkla University	Prince of Songkla University	https://ror.org/0575ycz84	Thailand	7.19882	100.5951	true	true	affiliation_chosen	4
Public Health Ontario	Public Health Ontario	https://ror.org/025z8ah66	Canada	43.70643	-79.39864	true	true	affiliation_chosen	4
Research Institute of Pomology of CAAS	Institute of Pomology	https://ror.org/03tx9ed22	China	40.61667	120.71667	true	true	affiliation_chosen	4
Ruminant T2T						false	false	none	4
Saint-Petersburg State University	St Petersburg University	https://ror.org/023znxa73	Russia	59.93863	30.31413	true	true	affiliation_chosen	4
San Diego Zoo Wildlife Alliance	Digital Research Alliance of Canada	https://ror.org/010r6td27	Canada	45.41117	-75.69812	true	true	affiliation_chosen	4
Saskatoon Research and Development Centre, Agriculture and Agri Food Canada	Saskatoon Research and Development Centre	https://ror.org/034t0c490	Canada	52.13238	-106.66892	true	true	affiliation_chosen	4
Savitribai Phule Pune University	Savitribai Phule Pune University	https://ror.org/044g6d731	India	18.51957	73.85535	true	true	affiliation_chosen	4
School of Biological & Chemical Sciences, Queen Mary University of London	Queen Mary University of London	https://ror.org/026zzn846	United Kingdom	51.50853	-0.12574	true	true	affiliation_chosen	4
School of Life Sciences						false	false	none	4
School of Pharmacy, Nihon University	Nihon University	https://ror.org/05jk51a88	Japan	35.6895	139.69171	true	true	affiliation_chosen	4
Senckenberg BiK-F, LOEWE-TBG	LOEWE Centre for Translational Biodiversity Genomics	https://ror.org/0396gab88	Germany	50.11552	8.68417	true	true	dump_contained_name	4
Shanghai Insititutes for Biological Sciences, CAS	Shanghai Institutes for Biological Sciences	https://ror.org/011rf9d86	China	31.22222	121.45806	true	true	affiliation_chosen	4
Shanghai Institutes for Biological Sciences	Shanghai Institutes for Biological Sciences	https://ror.org/011rf9d86	China	31.22222	121.45806	true	true	affiliation_chosen	4
Shanghai Normal University	Shanghai Normal University	https://ror.org/01cxqmw89	China	31.22222	121.45806	true	true	affiliation_chosen	4
Shenzhen Key Lab of Marine Genomics						false	false	none	4
SLU	Swedish University of Agricultural Sciences	https://ror.org/02yy8x990	Sweden	59.85882	17.63889	true	true	dump_exact_acronym	4
Soochow University	Soochow University	https://ror.org/05t8y2r12	China	31.30408	120.59538	true	true	dump_exact_name	4
South China botanical garden	South China Botanical Garden	https://ror.org/01xqdxh54	China	23.11667	113.25	true	true	affiliation_chosen	4
Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai)	Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai)	https://ror.org/03swgqh13	China	22.27694	113.56778	true	true	query_exact	4
Stanford University School of Medicine	Stanford University	https://ror.org/00f54p054	United States	37.42411	-122.16608	true	true	affiliation_chosen	4
Stony Brook University	Stony Brook University	https://ror.org/05qghxh33	United States	40.92565	-73.14094	true	true	affiliation_chosen	4
SUN YAT-SEN UNIVERSITY	Sun Yat-sen University	https://ror.org/0064kty71	China	23.11667	113.25	true	true	query_exact	4
Tarim University	Tarim University	https://ror.org/05202v862	China	40.54184	81.26566	true	true	affiliation_chosen	4
Technical University of Munich	Technical University of Munich	https://ror.org/02kkvpp62	Germany	48.13743	11.57549	true	true	affiliation_chosen	4
Tel-Aviv University	Tel Aviv University	https://ror.org/04mhzgx49	Israel	32.08088	34.78057	true	true	dump_exact_name	4
The Energy and Resources Institute	Energy and Resources Institute	https://ror.org/04ek06320	India	28.62137	77.2148	true	true	affiliation_chosen	4
The Evergreen State College	The Evergreen State College	https://ror.org/043yd1m08	United States	47.04491	-122.90169	true	true	affiliation_chosen	4
The Genome Sequencing Platform, The Genome Assembly Team						false	false	none	4
The Hospital for Sick Children, Toronto	Hospital for Sick Children	https://ror.org/057q4rt57	Canada	43.70643	-79.39864	true	true	dump_segment	4
The institute of Cotton Research of Chinese Academy Agricultural Sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	4
The Institute of Oceanology, Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	4
The M. S. University of Baroda						false	false	none	4
The Oryza Map Alignment Project (OMAP)						false	false	none	4
The Platynereis Community						false	false	none	4
The Rockefeller University	Rockefeller University	https://ror.org/0420db125	United States	40.71427	-74.00597	true	true	dump_exact_name	4
THE ROSLIN INSTITUTE	Roslin Institute	https://ror.org/01920rj20	United Kingdom	55.89317	-3.06806	true	true	affiliation_chosen	4
The Roslin institute	Roslin Institute	https://ror.org/01920rj20	United Kingdom	55.89317	-3.06806	true	true	affiliation_chosen	4
The University of Alabama	University of Alabama	https://ror.org/03xrrjk67	United States	33.20984	-87.56917	true	true	dump_exact_name	4
The University of California, Berkeley	University of California, Berkeley	https://ror.org/01an7q238	United States	37.87159	-122.27275	true	true	affiliation_chosen	4
The University of Nottingham	University of Nottingham	https://ror.org/01ee9ar58	United Kingdom	52.9536	-1.15047	true	true	affiliation_chosen	4
Third Institute of Oceanography, Ministry of Natural Resources	Third Institute of Oceanography	https://ror.org/00w6b9958	China	24.70209	118.11566	true	true	dump_segment	4
Threatened Species Initiative						false	false	none	4
Thuenen Institute of Forest Genetics						false	false	none	4
Tours University						false	false	none	4
Translational Genomics Research Institute	Translational Genomics Research Institute	https://ror.org/02hfpnk21	United States	33.44838	-112.07404	true	true	affiliation_chosen	4
UCIBIO, NOVA-FCT	Unidade em Ciências Biomoleculares Aplicadas	https://ror.org/04c3k8v21	Portugal	38.71667	-9.13333	true	true	dump_segment	4
UCSF	University of California, San Francisco	https://ror.org/043mz5j54	United States	37.77493	-122.41942	true	true	dump_exact_acronym	4
UMIGS						false	false	none	4
UNC Charlotte						false	false	none	4
Unito	University of Turin	https://ror.org/048tbm396	Italy	45.07049	7.68682	true	true	query_exact	4
Universidad Autonoma del Estado de Morelos	Universidad Autónoma del Estado de Morelos	https://ror.org/03rzb4f20	Mexico	18.9261	-99.23075	true	true	affiliation_chosen	4
Universidad de Santiago de Chile	Universidad de Santiago de Chile	https://ror.org/02ma57s91	Chile	-33.45694	-70.64827	true	true	affiliation_chosen	4
Universidade Federal de Santa Catarina	Universidade Federal de Santa Catarina	https://ror.org/041akq887	Brazil	-27.59667	-48.54917	true	true	affiliation_chosen	4
Universidade Federal do Rio Grande do Sul	Universidade Federal do Rio Grande do Sul	https://ror.org/041yk2d64	Brazil	-30.03283	-51.23019	true	true	affiliation_chosen	4
Universita degli Studi di Bari Aldo Moro	University of Bari Aldo Moro	https://ror.org/027ynra39	Italy	41.12066	16.86982	true	true	affiliation_chosen	4
Universitaet fuer Bodenkultur Wien	BOKU University	https://ror.org/057ff4y42	Austria	48.20849	16.37208	true	true	dump_fuzzy	4
Universite de Poitiers ecologie et Biologie des Interactions, UMR CNRS 7267	Écologie et Biologie des Interactions	https://ror.org/051f3f740	France	46.58261	0.34348	true	true	affiliation_chosen	4
Universite Libre de Bruxelles	Université Libre de Bruxelles	https://ror.org/01r9htc13	Belgium	50.85045	4.34878	true	true	affiliation_chosen	4
Universiti Putra Malaysia	Universiti Putra Malaysia	https://ror.org/02e91jd64	Malaysia	3.03333	101.71667	true	true	affiliation_chosen	4
Universiti Teknologi Malaysia	University of Technology Malaysia	https://ror.org/026w31v75	Malaysia	1.4655	103.7578	true	true	affiliation_chosen	4
University Malaya	University of Malaya	https://ror.org/00rzspn62	Malaysia	3.1412	101.68653	true	true	dump_fuzzy	4
University of Alaska Fairbanks	University of Alaska Fairbanks	https://ror.org/01j7nq853	United States	64.83778	-147.71639	true	true	affiliation_chosen	4
University of Arkansas Division of Agriculture						false	false	none	4
UNIVERSITY OF BRISTOL	University of Bristol	https://ror.org/0524sp257	United Kingdom	51.45523	-2.59665	true	true	affiliation_chosen	4
University of Bucharest	University of Bucharest	https://ror.org/02x2v6p15	Romania	44.43225	26.10626	true	true	affiliation_chosen	4
University of California - Berkeley	University of California, Berkeley	https://ror.org/01an7q238	United States	37.87159	-122.27275	true	true	dump_exact_name	4
UNIVERSITY OF CALIFORNIA - DAVIS	University of California, Davis	https://ror.org/05rrcem69	United States	38.54491	-121.74052	true	true	dump_exact_name	4
University of California Irvine	University of California, Irvine	https://ror.org/04gyf1771	United States	33.66946	-117.82311	true	true	affiliation_chosen	4
University of California, Los Angeles	University of California, Los Angeles	https://ror.org/046rm7j60	United States	34.05223	-118.24368	true	true	affiliation_chosen	4
University of Cambridge, Department of Biochemistry	University of Cambridge	https://ror.org/013meh722	United Kingdom	52.2	0.11667	true	true	affiliation_chosen	4
University of Glasgow	University of Glasgow	https://ror.org/00vtgdb53	United Kingdom	55.86515	-4.25763	true	true	affiliation_chosen	4
University of Goettingen						false	false	none	4
University of Greenwich	University of Greenwich	https://ror.org/00bmj0a71	United Kingdom	51.50853	-0.12574	true	true	affiliation_chosen	4
University of Houston College of Pharmacy	University of Houston	https://ror.org/048sx0r50	United States	29.76328	-95.36327	true	true	affiliation_chosen	4
University of Leon	Universidad de León	https://ror.org/02tzt0b78	Spain	42.60003	-5.57032	true	true	affiliation_chosen	4
University of Montpellier	Université de Montpellier	https://ror.org/051escj72	France	43.61093	3.87635	true	true	affiliation_chosen	4
University of Muenster	University of Münster	https://ror.org/00pd74e08	Germany	51.96236	7.62571	true	true	affiliation_chosen	4
UNIVERSITY OF NEUCHATEL	University of Neuchâtel	https://ror.org/00vasag41	Switzerland	46.99179	6.931	true	true	affiliation_chosen	4
University of Nizwa	University of Nizwa	https://ror.org/01pxe3r04	Oman	22.93333	57.53333	true	true	affiliation_chosen	4
University of North Carolina at Charlotte	University of North Carolina at Charlotte	https://ror.org/04dawnj30	United States	35.22709	-80.84313	true	true	affiliation_chosen	4
University of Perugia	University of Perugia	https://ror.org/00x27da85	Italy	43.1122	12.38878	true	true	affiliation_chosen	4
